nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,label
89.17463622500361,49.7554290795731,45.433618795096926,8.222365836234014,87.8254379976601,3.5845498769367543,106.10467802077771,rice
37.770139926941845,31.251080201889888,192.58102172719785,33.96196830020631,67.39816526411582,8.880458978902444,124.75552862259097,wheat
5.736293351067257,99.1537287483617,23.955335672233396,32.357760676804865,30.6769435166699,6.725581517218242,214.67473621136457,maize
2.313868973994073,32.3150357839527,5.97988299771512,31.648452197324374,73.16064883945691,6.333467426154812,108.71803337632807,chickpea
113.85783348803814,85.87630495250029,69.58416073279567,32.74694008327975,79.27391419625746,7.411665651636933,168.30349104154706,kidneybeans
127.78578081888104,89.3134846931476,203.1489436482444,29.105511596665394,20.483431527713904,9.025183327656853,202.36965967567735,rice
84.92900860740518,139.73923303741333,57.93902567768798,12.15004231082652,46.63584043638551,5.39319471135852,240.00589024910477,wheat
102.12951853775978,15.117137174182748,171.13885310354618,32.091334005681844,42.10891058893956,5.238860320634316,102.19076018047802,maize
76.1074988051592,74.9961953122066,39.62272740409309,8.237546856105373,63.05709374458613,3.8217123501290513,35.777842936924316,chickpea
130.91013933028756,109.17364709957076,122.27567095967555,14.582343642369223,70.16257677967278,5.231594109266391,86.3745815247781,kidneybeans
114.21949757701451,29.811743666452234,196.68186703587838,23.151622587032538,29.599349801399075,3.9303770133309586,172.86515359873619,rice
0.3833900238207333,59.329342449832694,148.30264691316142,21.621297694711565,54.39071150577943,3.770130166630268,265.7496321739974,wheat
120.03659872225971,13.805369783695987,201.10159503569727,12.282745846922634,99.32643824208694,7.092748654367386,204.1125632968923,maize
4.70198054276501,106.62332092860875,119.91132981780794,23.370473745435945,15.363326973554175,4.694926768123105,190.03806693121388,chickpea
102.15176250019216,17.287504146328146,201.66694131068428,30.450220770440325,45.90545061729718,3.982675193425239,28.896279019149684,kidneybeans
24.591786884358264,60.31283917011546,172.40940634400076,21.588683535167625,42.75087189164222,9.45864581918671,159.45030937488417,rice
120.84504912898412,127.2931683569025,160.64964522038565,33.505981398321524,48.88013972193925,4.466770301059052,112.65250345778446,wheat
75.80457083487283,71.1220471450016,182.69797738230005,16.31319543361797,88.75065953512261,4.1164001397057906,117.27659946192783,maize
41.95966467523387,132.76707070972398,131.29830345232335,13.177709801753245,51.694233293754756,9.809407379126817,288.62865274050756,chickpea
59.17621096767218,112.22839648344214,76.27290927531429,34.96039440158551,89.9447081286558,7.835285265360635,65.77087339156652,kidneybeans
3.964753960364815,133.14535441564723,110.6564880113986,32.074212671433976,63.49642650060052,8.217401270853902,44.74296097238185,rice
17.39965870993895,22.836421266846887,50.30007913647272,23.45734495861145,50.51712176437847,7.160825972831271,105.4249649893713,wheat
93.88741805710825,15.298806746288484,160.50882477634107,12.92362225343767,35.69806553856614,3.957533141781165,199.95553584045626,maize
90.60653162039502,14.845675499690529,39.015700322973295,31.89261461584318,84.83079155766022,8.97220206268154,95.49040373929198,chickpea
86.15391560737554,126.6396012086247,120.43958979731815,34.998406997343714,69.40124454828165,6.217188527334176,217.62984091758952,kidneybeans
53.714857596663684,93.76979710864205,112.17978591582286,13.901935515481735,32.2514420098657,6.05104085844513,214.62572347541754,rice
139.60939101048953,74.52003713183942,139.3805606955381,32.81486252948663,25.18606243713718,4.37951008602853,142.69434129744533,wheat
137.31694742867222,27.89607826750724,157.09731973305,20.802935109744293,24.787094264171156,4.235929257903323,253.71580198594557,maize
95.97587782729725,99.32268128181832,26.965577212781785,40.94427013602859,92.18018880504025,6.89459856391694,110.65939179344207,chickpea
91.06429867749428,49.522434298411724,129.98819233359671,35.055428753902085,48.69167223326101,7.196833332199232,194.4942621997607,kidneybeans
96.38254227993161,104.52318085723228,87.79117649303855,17.854322128402266,84.5464703150422,6.871456027849515,171.20643227517044,rice
54.44899935707453,69.44974604142547,127.84028713359075,41.76894750696094,91.00113997734081,7.485310406702393,40.074354347937344,wheat
18.91351070313757,76.0457804762338,143.79690862929905,8.908379219766841,33.464642110308446,9.204682510068361,117.2232153400445,maize
101.00836762717144,115.55320254438185,122.09591715212437,14.653664521222337,16.801222084056544,6.7773314921396,177.6787946955478,chickpea
73.54960514660162,17.984366573273306,151.57721537174305,16.70850696129686,29.50890344292872,5.964459911549145,293.29608452654264,kidneybeans
43.433862578253795,86.02619046529036,109.00505144092959,34.354883001315834,80.47616868685513,5.16772256677278,239.42246112427966,rice
68.01695023645047,32.612892621421594,97.57356182585434,26.942049098058376,15.325533146419932,5.494503175957011,154.6539589110022,wheat
124.52829680886003,118.13914525389954,62.35377308970704,24.717514684186387,62.51535716153598,7.145245846833722,75.01173231958413,maize
130.76609223387496,73.43844505809639,50.83033399934131,16.011200195798608,30.448941840572022,8.669920217581366,95.58949163050085,chickpea
50.091327539269834,143.41734667149476,144.06042121836367,35.232815972946,79.93281868470015,6.367286694558258,31.878726137244232,kidneybeans
80.01417630216653,30.61206545460062,144.14227056249155,12.215830689857345,55.226309892933116,3.764955127505994,182.84262739121547,rice
45.0617147506319,139.82267961739743,44.09650259531927,16.90428393457481,61.22087476060198,4.723004274328006,138.7844635229337,wheat
83.20200422795754,117.12838512520527,199.36748332222243,37.02897150469914,39.23311009342438,4.089239517262232,204.3919692395536,maize
47.307571570998654,72.3764695205376,139.2301560578792,24.237708720779313,53.265751318039804,5.666732191193558,168.8095092727906,chickpea
54.82666007394257,118.89476898514897,111.24322464196526,39.56543851758592,17.931283853338652,7.948448277461127,136.6995586928008,kidneybeans
124.63840928067093,89.39884673375629,173.23507030899353,29.659907752361217,83.61868964801313,7.339645757381653,118.56727298800192,rice
31.802063094673162,96.71694895879324,102.30408666063097,36.42360729050175,92.04490741034752,7.803829334728564,31.374229025853356,wheat
87.24620025604594,132.91670677903443,100.18897402006536,14.746517825448358,78.72768669577951,6.454868350982984,295.23077976207765,maize
11.762148101533876,14.137858297580795,56.65488001550737,19.3839872363528,56.623515430515226,4.2135734901821955,41.05524077618226,chickpea
116.57018067147568,121.89834855417608,36.22709627813847,21.561417864824573,86.56545405218631,5.425663707755729,27.130505151618177,kidneybeans
110.19376304841568,58.45406919527343,147.3241157761835,25.79117141175325,14.328595318727494,6.821243112989427,80.2848170416957,rice
33.5117220190133,50.57638625409862,173.82219364780852,25.008812881191094,71.27233700098613,6.731572272972249,58.13214906688418,wheat
122.70779231349853,144.1637479693978,140.5597556191918,37.60878167296899,79.99518888913731,5.0837990212391055,242.44119439422343,maize
8.199524872727208,114.36667029069295,78.76430333919004,14.234859148833532,42.09243639853523,8.86446012808458,62.456306048983265,chickpea
47.05638847639245,72.97491942914229,120.14441824381043,38.653492926667475,87.6651654211821,6.316536683915761,115.18601875199889,kidneybeans
21.03912536527747,64.16797549946938,117.68249473479798,40.00566658916274,14.016340138231541,8.995464813544421,23.709546675383887,rice
63.04751133090018,127.85404682205146,192.3132166948588,10.718685280199514,68.36233818372281,5.225702097154825,280.8393445577867,wheat
111.4853978402212,17.15408211008518,82.53484239113786,8.338053306362564,39.88806236433294,9.622607308175345,109.89131047806175,maize
32.28990925912464,104.17862596794124,37.9565304132007,18.539107021503266,68.0620014433731,4.227072751607963,256.0059555571056,chickpea
7.282982149017345,115.48164731872043,180.38657866580218,22.426811639416314,35.61684472132523,8.499686188345912,289.3417555769057,kidneybeans
56.63725757501395,116.88749316025607,183.94569937737367,42.93617864294625,32.041068827477595,3.6312119445631756,223.68656582903463,rice
27.791826231295747,50.120141463576445,14.653119000379062,10.570709493925381,67.849793265276,5.036084313019822,93.00771919103849,wheat
12.705426386677065,116.52948558444764,44.644806167896476,36.126989548218845,56.73639457299147,9.158596478016257,157.80073292623632,maize
81.2465340381591,36.54598186259312,132.25673071989195,25.115298329158236,30.10613919457674,5.775682498773367,239.14254292433336,chickpea
41.81745859464917,55.72311306783968,162.76903112696758,12.675446891832847,90.21104397245789,9.56111670488211,215.6209239742547,kidneybeans
94.07928291389031,63.44273570861318,126.33850134811009,21.17889111214371,89.88525293091294,9.541210504048568,251.72007550462465,rice
27.93216215554986,80.79739770822304,43.317839225311644,21.712450654912786,61.262882832535645,8.701251749807785,172.48078796210416,wheat
131.8958354709097,20.765913175678005,28.52831505243982,16.76861001087725,74.72425836818707,6.074685419961302,204.10072944193104,maize
51.115423554276,61.97269208950286,106.19452681303672,18.597095270859672,52.8192592146041,9.078745272333853,121.69494273471183,chickpea
14.769339139832134,5.042096614969207,168.10208133180228,23.1170779232927,82.92412933589465,6.471178190037326,73.59376042918748,kidneybeans
88.07514121555928,109.21330168863587,48.41343621442524,42.641410216931156,85.7116371801681,4.3201192680565805,215.2272744166976,rice
129.80163742950143,124.26262771279598,20.026538974556725,24.51898048333699,79.7177341384126,9.037729397974658,20.80705549506466,wheat
61.65280166020976,24.450435076827656,115.20899915866093,42.204860436043425,34.910800178204845,8.805603578742323,239.4866635638306,maize
133.64266911670322,103.53000769735169,43.36342962705093,9.099154577008,16.10600757702655,4.381175362939978,22.025301711459463,chickpea
69.98541391627059,119.95443237524943,18.484744096853916,10.379969308635902,70.60976473305271,9.132422360359975,192.70425777685162,kidneybeans
59.532007478870575,142.45596520205112,159.65291960825365,9.001372623101693,49.368161725574815,6.873259845174383,186.49187818498854,rice
86.82988328215289,123.13067873162174,169.24532121558448,31.974006977444756,90.9064326797958,8.333339930329144,49.543477823652985,wheat
139.3135107329454,64.3749079621618,84.66711021964707,15.928376880096627,87.94688736901696,5.243144135197786,185.81664170399705,maize
132.85211449128715,142.15641919135192,63.81527203365688,28.751126526549747,59.90268008359047,4.900499644840723,232.1971777165374,chickpea
64.40631950327345,141.35781667932972,60.42417788739156,36.63318088179528,46.46019695637408,9.014033296899907,170.07774830067322,kidneybeans
106.0820383431608,75.51477708808106,77.19428516567017,19.945301071706133,75.31710051958056,7.401389687380882,208.37295417240674,rice
69.63917736826666,110.48251540174672,120.38152862325242,16.844389737527123,75.00579381406675,4.4600855264562345,218.4280795575401,wheat
74.10370242754786,132.9372734742428,110.56401562249546,34.1147091370607,72.67632880986923,5.878155560636094,77.65476706793223,maize
110.00999809993304,71.66059007562542,76.06983623453927,25.132320558784535,86.44846867326886,9.083732818439504,279.45262179572694,chickpea
58.05181890979391,125.93007375359188,132.48419584763627,13.371565257774822,63.649398331055096,6.543843281141952,111.71160573154228,kidneybeans
102.82770005042211,103.21959924866219,140.153488389492,11.148024228908792,58.37973926625765,5.689543821480557,183.4365477060483,rice
99.56000291856498,46.14939583643807,116.65578959500687,34.53803004101914,58.45409949023654,5.716200121746201,48.89120872814044,wheat
130.48835612587294,112.4713177976863,82.4589830103748,38.97484405564129,90.4523365896638,8.86018731452079,298.9934047709563,maize
16.090568659326728,84.89587002032988,129.78055638782686,40.05303481820646,45.54059747477602,6.4529436790086345,203.15951039186677,chickpea
102.06211639068331,18.138321480662874,123.3805566428221,26.36320426944933,86.40476394369482,9.66429776777572,149.29997737109156,kidneybeans
129.83935000743838,59.79325968265299,73.06477147613327,13.524364389127298,57.42050248320342,5.529300980860227,178.513528961521,rice
135.5096665894505,15.323741875692829,65.64020253284906,16.12366684202521,21.3391497661621,8.417122139599055,27.61273024194915,wheat
2.0588826951517003,71.66337485037938,114.14977580385732,24.326860004753662,52.61245090888328,5.35708570248946,87.22230089780423,maize
120.90961263438061,64.99554514000934,127.46834780037015,38.66686544980209,39.04289019754508,8.490952212842817,292.9129358434617,chickpea
137.3673056092882,64.32324201586263,127.15968778436175,31.407107078069675,59.39811384109026,3.6143868471024816,42.68882560815374,kidneybeans
134.0094251455349,87.08204950270981,81.56760177957098,17.87145045031967,87.38464755884394,4.343836380150293,59.67625033279428,rice
20.826961712549707,22.17669242465028,118.15478144325104,35.21379109605846,29.43317534095933,5.185169892441938,180.4616331269616,wheat
136.16803393521369,135.72764739395797,202.15392703928381,23.675846311541967,54.869317689114034,9.155597770104334,236.71219509551366,maize
124.59097780087289,100.76706273050462,90.60490380879034,43.379502026989954,64.09519364922645,5.596239446252854,258.804484879582,chickpea
115.13233585602985,120.32939017498803,173.60294291799812,23.43417694945299,80.20454678907043,6.642916017805305,261.1439191958211,kidneybeans
67.1983093330965,130.55217251692636,21.264738261391386,38.13906856052766,94.92401877511821,4.195789380290802,232.86220379336453,rice
32.53220874950254,86.66480656928663,180.04565074039436,8.523498728996698,61.352277786216604,7.183408859127846,117.3441660090819,wheat
112.2632810205631,10.630550926644098,193.34123110597727,33.85596554335406,93.25914962216459,4.123964470631992,182.84272309339272,maize
129.29422236968574,104.60815537648612,57.37280317078745,22.345223940256837,42.94407076171648,4.420415195850302,247.6744731633827,chickpea
37.258238120920964,84.66361959687015,7.420283134438539,25.96433508763405,79.73150033331876,8.706320568741994,58.87683562405185,kidneybeans
75.45081706710617,120.6340111038559,101.60168268675986,15.157728813160839,79.68038941532517,5.085416860576974,42.79776048330651,rice
61.98539605643441,79.50246628640818,41.54245153245559,41.462414494171604,61.40999234632986,3.898149122094619,148.40385483660418,wheat
130.3424242373617,118.85417335098694,199.32625085705357,15.187220481722749,28.945829810564227,7.411861721529299,106.8952941999957,maize
5.671499566380849,144.58144103014885,184.53968702350966,28.217121346705163,47.21356942678365,4.452251014134419,21.04572440738703,chickpea
102.48086739191851,54.077673591504336,197.13297718605432,29.504442448764912,39.01311016857349,3.8433087043346967,164.72178495298832,kidneybeans
86.01225457285953,28.943001602894373,125.77393154815054,38.90396338278242,97.15156125679727,8.8985900574373,124.43377739818416,rice
3.971151115892948,59.834471923546396,108.03207338052842,24.799995428681957,69.43753164388963,6.081688336202042,267.2776724157563,wheat
100.69076819574364,110.4269985811947,171.54356987604618,37.87608612179416,92.17725396153128,9.125587994466294,113.56928719569353,maize
2.2388421333000763,66.49205046016291,135.46979313780423,26.86027631216857,39.46974018855731,8.336204542343781,205.5478978028086,chickpea
106.11314032989993,87.37321532009007,54.71153527344902,42.42804773921428,50.8888450383778,4.806266194934668,179.06194651993076,kidneybeans
71.78622125669092,22.830186069033946,191.85720765157242,33.797882014361676,62.79402001007641,4.051273423258953,103.90665083868467,rice
130.07459091158086,106.65729153075725,92.93988999310626,40.83578939542455,44.5066237715666,4.613822140645327,150.93137579927992,wheat
9.251549541370462,44.211536261309924,159.7112456618598,41.92497916311156,53.258967935239596,6.714771069036647,122.94478901993838,maize
117.78441914573365,31.68645845656255,105.18759139769735,36.880861627450116,65.54040691929725,5.825362907221891,86.52409399288219,chickpea
9.336601227394198,125.81299980164724,41.67124862102551,12.405231677438243,16.43259379414965,8.907883280598913,44.674310614604444,kidneybeans
48.20339703257753,84.01779495688318,64.18536940188267,12.479429536436577,43.22375932115702,6.550065479848243,34.593971227597784,rice
60.24182247269666,72.82985192847505,119.88215376056343,30.184703010693845,14.019066175085642,7.1058730528848475,82.35687424739785,wheat
135.24869130976984,130.83532713478783,33.6004168528561,17.76344057943077,55.49823549214387,6.018439588973111,43.32939983215233,maize
78.71245791198398,17.041741048540366,7.747571723295716,21.865483672145807,66.28805719691786,8.406852199372466,62.17674866035022,chickpea
36.24104304393052,102.46162304772498,91.77824486998628,14.257814358450585,21.99717956564741,7.978108643360131,54.977567937621345,kidneybeans
33.83459997320829,50.917520567044356,157.43943437184393,35.438179870173954,34.820118584452516,7.9575201714889525,124.52368646573525,rice
124.33656489228518,29.55736499791135,127.8314547485776,38.7619173312397,83.14329661107517,8.515363524615521,86.68867828249961,wheat
31.621719978425414,99.47181099541905,69.82927516147521,12.780966574314375,86.2642141470654,6.090939836661187,21.234482570284065,maize
17.437658816939688,55.795073120811054,148.44818785909865,26.60605772350525,47.34505986725136,4.274057968058454,29.215392961414203,chickpea
40.36630598106086,51.185416549151014,101.90292662197466,22.22046547991313,84.0232408265455,8.816567386963657,297.2150122994301,kidneybeans
82.0572290737826,137.1148871320863,204.90027045140536,36.4405514473088,37.83406176076427,5.745896156146977,88.64045539263441,rice
77.5726703042575,32.90176769512806,160.2063304889561,24.73972280631718,74.72530711895942,7.9964570043669765,31.431728390001645,wheat
113.35950862778888,76.70431209728291,171.1262882543518,34.309125769334216,60.909269634511844,9.925028410934686,195.2827411462717,maize
78.46663328086602,8.361848093988897,56.90978122775562,28.379739556858645,51.84852078562897,8.061451280391104,174.45949326934314,chickpea
40.37897002036947,27.871532759173864,35.458992569762785,43.216932104703716,70.4540357509448,9.393457252353162,128.8784253807085,kidneybeans
57.80548797532498,128.67862270869867,44.8607818214,23.106790734126093,15.151598402358335,3.5868071661241725,225.33291342914924,rice
114.53693593592746,115.49465675537468,91.45299286925321,43.55615130776262,27.970136072918557,7.424163554047231,282.35521243545446,wheat
87.71090473876549,82.95696860755864,107.42982392418007,22.955788998552855,39.26881793736426,4.132597499223197,130.9794706705532,maize
134.27086997764192,36.14347543879044,43.9218695464469,14.576071450069117,72.52838444018545,9.171280100358864,125.09123153631229,chickpea
51.716617552835324,83.0846615669829,160.9889541977163,36.15491817574676,74.73623694907818,9.741610394703354,163.9713374093618,kidneybeans
77.3656114729802,6.700513655905757,178.68623088344592,17.781884084713717,72.54543087999829,3.721998253981939,85.6533079228993,rice
83.14938822584355,104.8191083313089,68.20099715204816,28.36717031006201,80.01507116448184,4.366198777397902,68.71269503532702,wheat
118.7607691585084,105.34509527892195,106.612839351258,31.25654287608776,20.841434247181176,8.912946728471072,128.83068451230466,maize
20.366295346114445,95.44630329928968,123.87492050255177,15.188381293508355,23.106446123720502,7.964761775432509,209.5653276781507,chickpea
56.91144714473773,90.58741579852817,149.47563478622473,9.238649684408884,87.5601997825418,9.88077554780906,24.135601377446037,kidneybeans
127.39425463272157,15.320300567435254,34.49449089307128,43.53320036815847,44.68804675465756,8.417309766540827,58.750669349320404,rice
6.029364399548585,39.49683566713658,61.17421228063129,37.426045150804626,62.879930981581836,7.362235484409688,246.27027398376336,wheat
115.17887922541027,85.41292673371046,151.14119917168057,12.453389178541173,57.30124129307362,7.005081149092631,113.00068165913449,maize
58.15376523197145,60.18614724404566,118.63846285852533,38.5268994844337,67.89298113503571,3.564137838098851,176.5636559832425,chickpea
116.17255793893437,143.8832520014023,184.98915868778968,17.29268726305792,20.617417165603896,8.594795577405915,35.53823193211933,kidneybeans
1.393638513020874,134.3243500325254,94.57167239774869,16.90225065397974,80.20195946751164,5.996011611649969,174.21658280938522,rice
51.10646208615789,26.281106353155185,86.3225690067696,35.814188613793846,24.612600222031215,4.193245796848167,27.76666614048373,wheat
11.008205203189583,87.5944829709343,66.30144350614044,35.265032444856395,72.59820371772702,7.054426181232814,78.032362139201,maize
91.36604068712938,102.47011485448392,51.274514530949105,38.454464381553464,48.584220526961126,5.904757810726375,145.41110359090544,chickpea
38.33887380393801,24.116078002124056,135.15326695267964,12.919472283919715,56.3345007013439,7.43807670719117,166.6674444206989,kidneybeans
98.37128989237009,48.76339059416398,57.93720036453911,34.913102308103085,71.76566115502402,3.6083688236945624,55.08634905898849,rice
132.13219977189272,105.22849856956921,177.45510412860946,24.913659473835423,45.90623655982476,4.572344725238281,148.53027540999656,wheat
17.754394316574686,131.15513307919713,59.12967913042166,19.731802692585877,17.95922253622661,7.008901043820696,238.53538042900314,maize
121.06896135610837,52.84397102885894,139.67192624502954,34.43490359176067,96.92219344805808,7.464398205455839,217.62047634904314,chickpea
8.324981224047384,38.45211963677928,118.63682838034639,38.42515091449525,58.95021334908077,4.034392035273364,123.34230037407193,kidneybeans
53.307871163524524,120.05088038223005,130.69175957578167,19.608587272274214,77.82443913123404,7.6364561903921215,158.92051076209233,rice
60.168368565000726,86.89757523159497,184.08335512636762,13.573216039776632,59.691355700278834,8.967937464386218,243.7207819253206,wheat
68.438936556685,71.72237903880786,38.997690293882556,43.70064986001997,84.49307362961761,5.3640935684275535,93.68929752140625,maize
136.70472507104623,40.861002999904926,34.96310917509241,41.09083961256434,62.55699140154442,6.88865006116137,59.261733947535724,chickpea
108.59676633425597,15.172168810764939,29.38044426706125,18.434281393377347,24.557091541298853,9.389775287000461,291.3220222582611,kidneybeans
43.24003078069654,7.504798925576537,20.287804183643395,37.318915087987946,69.20396456039926,8.069237954097485,264.4420575549999,rice
37.77714997011202,86.19582527897327,111.84620472074813,11.228955999789916,28.85569757158065,4.843695131730034,264.77259728946933,wheat
120.8368285865045,31.755438284410474,38.146230390454434,40.85165266833157,84.83425561142997,9.782202387490274,153.60823321761904,maize
123.38300418327658,141.57461697975486,166.43358601869798,35.88748046954014,72.57129764066212,5.723487785755472,29.898584692768964,chickpea
71.49891077611034,20.046811974060617,9.522106109376022,15.087072131378955,94.82354288030726,8.857315865388042,228.02978231647882,kidneybeans
48.201402334725536,68.29243036579518,79.92139434697154,18.644740891917174,68.1009479005699,6.4413635922027055,241.24420037520864,rice
139.28842874252848,60.2523715899344,99.64079427771377,29.439974774275978,33.36402638111031,8.633489154322715,290.2366208113459,wheat
44.23209635147803,37.52360653997434,48.305660135364896,20.807275912330148,61.91382894097435,9.485997381849868,30.018556621404198,maize
25.579733049718744,109.82580150055091,76.1812439034581,34.504417374108364,80.37241581855115,9.367701670425475,247.5872643231637,chickpea
123.21373698256976,95.11866669124345,49.55828710569043,29.32506329638377,75.22239358715656,8.729915994252737,114.30347407763679,kidneybeans
113.72695573557556,106.60607590726178,61.365621266945155,15.453031492447627,43.43751671612772,5.599320150850674,206.6451198532532,rice
93.50451677998917,16.593200625509258,190.3742121457183,29.96394235582312,70.36019895192716,9.432092819014697,272.1568828957276,wheat
134.17790844891326,54.38407819749671,88.43507326196521,8.506127065360827,94.4331392718924,4.496708531598523,90.45306931039957,maize
129.6000408100186,77.77663040679245,82.17298825214401,12.022921350909591,72.89366370656005,5.191267348047411,298.15990148283936,chickpea
104.75479046224557,64.74096012223376,127.23489048683484,13.80348141583946,45.58792059371231,7.701295956465232,30.597633595604613,kidneybeans
120.49819733667488,10.686458662184332,137.82837134970111,20.7323976326989,92.32521641297485,8.36317728157267,52.12036400422724,rice
34.600543645095044,32.16384368611105,137.05530898553695,8.428750580276642,85.17568057462285,3.82718584077102,154.58976751334131,wheat
19.774517966144426,137.3034507626477,21.951793444802775,41.47667085189242,87.54580338297642,5.247617118144236,221.3062286320868,maize
93.80865890409103,27.75976146546455,121.38051580693785,16.62232239700141,23.18835839562394,5.898715888788528,279.41830104435985,chickpea
100.04659513166538,124.28732654478853,152.18471997959512,17.742987816022044,39.01127969309917,9.007102408345979,257.2360053140218,kidneybeans
23.387410029518104,120.0992022690216,164.1136732286899,21.523123725389148,81.9509910287774,3.512462823930506,291.7437356454701,rice
55.378018234682635,59.78112599093512,122.70685038787052,41.86659376622391,37.63344464608284,9.284971270923318,143.5804190389124,wheat
127.43580727024766,70.34969277819688,31.114611646911577,20.665495849329368,20.338710457975623,5.6757486300439135,133.7683097634594,maize
78.59610745703121,120.36025307098869,21.748064779355797,23.5207828233655,72.76087707264239,7.507728099328478,185.04602584244773,chickpea
80.96702808967818,100.29608557982975,69.61073862116358,18.746261810088143,82.73721625719735,9.582445116984264,213.7457135631936,kidneybeans
27.178168204711103,122.17212310006992,190.51176189319253,43.14482126186457,69.19203150007135,3.9003905418330533,272.80672344885465,rice
73.64311480650252,111.06352201649733,99.52350576669647,21.134860095221015,43.65652693255039,7.044147454050064,185.7665592151868,wheat
